NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	COL5A1	7	31.1781005859375	0.058113866	Yes	
row_1	COL1A2	11	29.397796630859375	0.11314712	Yes	
row_2	COL1A1	20	27.48004722595215	0.1642472	Yes	
row_3	COL6A3	22	27.351099014282227	0.21556728	Yes	
row_4	COL6A2	25	26.964008331298828	0.26609406	Yes	
row_5	COL3A1	27	26.716320037841797	0.31622154	Yes	
row_6	MMP2	37	25.394012451171875	0.3633364	Yes	
row_7	COL8A1	42	24.576276779174805	0.40924516	Yes	
row_8	MMP14	54	23.417184829711914	0.452514	Yes	
row_9	COL6A1	55	23.202693939208984	0.49610627	Yes	
row_10	COL5A2	59	22.85744857788086	0.5388518	Yes	
row_11	MRC2	118	19.15938377380371	0.57101744	Yes	
row_12	COL4A2	212	15.11036205291748	0.59326476	Yes	
row_13	COL4A1	228	14.725882530212402	0.6199406	Yes	
row_14	COL5A3	283	13.445183753967285	0.6416348	Yes	
row_15	COL11A1	308	12.975887298583984	0.6644285	Yes	
row_16	COL4A5	316	12.779044151306152	0.687975	Yes	
row_17	COL10A1	334	12.442176818847656	0.7102282	Yes	
row_18	CTSK	415	10.76870346069336	0.725177	Yes	
row_19	COL12A1	451	10.256308555603027	0.7421348	Yes	
row_20	COL4A6	454	10.195211410522461	0.7611571	Yes	
row_21	COL15A1	481	9.83417797088623	0.7779162	Yes	
row_22	COL8A2	500	9.574555397033691	0.7947158	Yes	
row_23	COL2A1	519	9.34322452545166	0.8110808	Yes	
row_24	MMP11	542	9.092439651489258	0.82671046	Yes	
row_25	COL18A1	585	8.63586139678955	0.8401616	Yes	
row_26	TRAM2	586	8.632377624511719	0.85637975	Yes	
row_27	COL7A1	692	7.690342903137207	0.86389416	Yes	
row_28	COL25A1	710	7.5265212059021	0.87691206	Yes	
row_29	COL6A6	816	6.652199745178223	0.88247603	Yes	
row_30	MMP13	1366	3.9855713844299316	0.8537096	No	
row_31	TNXB	1456	3.725987672805786	0.85483253	No	
row_32	MMP10	1624	3.2868869304656982	0.8499796	No	
row_33	COL13A1	2552	1.6832282543182373	0.79192555	No	
row_34	FURIN	2781	1.4346766471862793	0.7795645	No	
row_35	HIF1A	2802	1.4158730506896973	0.7809038	No	
row_36	KLK6	2905	1.3338849544525146	0.7766741	No	
row_37	MMP1	3103	1.165686845779419	0.76585484	No	
row_38	MMP7	3338	1.0014234781265259	0.7522836	No	
row_39	ADAMTS3	6429	0.004718590062111616	0.54823774	No	
row_40	MMP9	7962	-0.27696850895881653	0.44758925	No	
row_41	MMP15	8018	-0.28985923528671265	0.4445018	No	
row_42	CTSB	9055	-0.5549080967903137	0.37712988	No	
row_43	CTSD	9116	-0.5705710649490356	0.37423962	No	
row_44	VPS33B	9215	-0.604013979434967	0.36890277	No	
row_45	MMP12	9573	-0.7140726447105408	0.3466691	No	
row_46	COL4A4	10239	-0.9606071710586548	0.30455917	No	
row_47	COL4A3	10884	-1.2394574880599976	0.26435992	No	
row_48	COL11A2	11521	-1.5303364992141724	0.22523543	No	
row_49	TMPRSS6	12179	-1.936295509338379	0.18548688	No	
row_50	CTSS	14991	-7.176479339599609	0.013339424	No	
