NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	FBN1	4	32.399681091308594	0.017162949	Yes	
row_1	COL16A1	5	32.00046157836914	0.034377784	Yes	
row_2	BGN	6	31.933088302612305	0.051556375	Yes	
row_3	COL5A1	7	31.1781005859375	0.06832882	Yes	
row_4	SPARC	8	30.717422485351562	0.08485343	Yes	
row_5	COL1A2	11	29.397796630859375	0.10053483	Yes	
row_6	TIMP3	14	28.692869186401367	0.115837	Yes	
row_7	LOXL2	15	28.417787551879883	0.13112451	Yes	
row_8	CALD1	16	28.366819381713867	0.14638461	Yes	
row_9	COL1A1	20	27.48004722595215	0.16096768	Yes	
row_10	ECM2	21	27.471452713012695	0.17574611	Yes	
row_11	COL6A3	22	27.351099014282227	0.19045979	Yes	
row_12	COL6A2	25	26.964008331298828	0.20483191	Yes	
row_13	COL3A1	27	26.716320037841797	0.21913746	Yes	
row_14	LOXL1	31	26.20947265625	0.23303701	Yes	
row_15	PDGFRB	32	25.875194549560547	0.24695672	Yes	
row_16	THBS1	36	25.442819595336914	0.26044384	Yes	
row_17	MMP2	37	25.394012451171875	0.2741047	Yes	
row_18	VCAN	43	24.292301177978516	0.28683957	Yes	
row_19	CDH11	47	24.027847290039062	0.29956552	Yes	
row_20	LRP1	48	23.924747467041016	0.31243598	Yes	
row_21	FSTL1	53	23.427934646606445	0.3247725	Yes	
row_22	MMP14	54	23.417184829711914	0.33736992	Yes	
row_23	COL5A2	59	22.85744857788086	0.34939957	Yes	
row_24	IGFBP4	62	22.470273971557617	0.36135426	Yes	
row_25	ACTA2	64	22.187326431274414	0.37322342	Yes	
row_26	PMEPA1	66	22.155492782592773	0.38507542	Yes	
row_27	SNAI2	70	21.919124603271484	0.39666697	Yes	
row_28	FN1	71	21.863208770751953	0.4084284	Yes	
row_29	THBS2	77	21.315616607666016	0.41956195	Yes	
row_30	LOX	115	19.259807586669922	0.42745638	Yes	
row_31	ITGA5	116	19.25518226623535	0.4378148	Yes	
row_32	SERPINE1	126	18.914012908935547	0.44738975	Yes	
row_33	CYR61	127	18.894344329833984	0.45755407	Yes	
row_34	CTGF	128	18.852785110473633	0.46769604	Yes	
row_35	ADAM12	134	18.654354095458984	0.47739795	Yes	
row_36	MATN3	140	18.34299087524414	0.48693237	Yes	
row_37	PMP22	145	17.939308166503906	0.49631628	Yes	
row_38	HTRA1	147	17.762527465820312	0.5058051	Yes	
row_39	PCOLCE	163	17.18509864807129	0.51404995	Yes	
row_40	DCN	165	17.14639663696289	0.5232073	Yes	
row_41	SFRP4	170	16.894439697265625	0.5320291	Yes	
row_42	RGS4	172	16.717662811279297	0.54095584	Yes	
row_43	INHBA	185	15.998537063598633	0.5487624	Yes	
row_44	SPOCK1	189	15.838951110839844	0.5570831	Yes	
row_45	SLIT2	194	15.744550704956055	0.5652863	Yes	
row_46	SLIT3	206	15.320716857910156	0.57279485	Yes	
row_47	FSTL3	210	15.166752815246582	0.5807539	Yes	
row_48	COL4A2	212	15.11036205291748	0.588816	Yes	
row_49	BMP1	213	15.095419883728027	0.59693664	Yes	
row_50	LRRC15	214	15.095337867736816	0.60505724	Yes	
row_51	ECM1	215	15.087801933288574	0.61317384	Yes	
row_52	CTHRC1	220	14.929512977600098	0.6209386	Yes	
row_53	COL4A1	228	14.725882530212402	0.6283938	Yes	
row_54	GPC1	233	14.619424819946289	0.6359918	Yes	
row_55	GEM	237	14.566446304321289	0.6436279	Yes	
row_56	EDIL3	241	14.362748146057129	0.65115446	Yes	
row_57	ELN	242	14.351383209228516	0.65887487	Yes	
row_58	CXCL12	252	14.103829383850098	0.66586214	Yes	
row_59	NID2	260	13.898611068725586	0.67287236	Yes	
row_60	COL5A3	283	13.445183753967285	0.6786387	Yes	
row_61	TGM2	287	13.409021377563477	0.68565214	Yes	
row_62	PRRX1	289	13.378717422485352	0.69278264	Yes	
row_63	COL11A1	308	12.975887298583984	0.6985632	Yes	
row_64	FBLN2	312	12.836294174194336	0.70526856	Yes	
row_65	LUM	313	12.807376861572266	0.7121584	Yes	
row_66	SERPINH1	321	12.643220901489258	0.7184932	Yes	
row_67	MXRA5	335	12.422538757324219	0.7243094	Yes	
